ID,Education,Income,Kidhome,Teenhome,Recency,NumWebVisitsMonth,Complain,Living_Status,Total_Promos_accep,Age,Total_Consumption,Total_Num_Purchases,Seniority
10065,Undergraduate,15315.0,0,0,27,5,0,Partner,0,44,64,8,22
4741,Undergraduate,65463.0,1,0,17,5,0,Partner,1,40,562,19,12
246,Graduate,66480.0,1,1,71,4,0,Partner,0,49,312,19,8
375,Graduate,76773.0,0,0,79,1,0,Alone,0,60,1156,16,23
1524,Undergraduate,81698.0,0,0,1,5,0,Alone,1,31,1104,16,24
10022,Postgraduate,54466.0,1,1,78,5,0,Alone,0,41,16,4,4
7451,Postgraduate,98777.0,0,0,23,1,0,Alone,1,54,2008,19,11
11010,Postgraduate,16269.0,1,0,75,8,0,Alone,0,30,44,9,17
4356,Graduate,71819.0,0,1,70,6,0,Partner,2,43,1574,14,17
3885,Postgraduate,33569.0,1,0,10,8,0,Partner,1,31,63,5,15
1175,Postgraduate,36262.0,0,0,24,6,0,Partner,1,31,426,12,16
880,Undergraduate,22634.0,0,0,47,8,0,Partner,0,48,96,6,24
2320,Undergraduate,47025.0,0,1,98,9,0,Partner,0,36,635,23,13
850,Graduate,70566.0,0,1,4,3,0,Alone,0,46,757,22,19
4713,Postgraduate,31605.0,1,0,15,7,0,Partner,0,35,125,9,26
675,Postgraduate,52034.0,1,1,67,7,0,Alone,0,41,332,16,20
5025,Graduate,48526.0,1,0,32,3,0,Alone,0,35,135,8,13
2308,Graduate,46734.0,0,1,40,7,0,Partner,0,60,330,14,26
5995,Graduate,39552.0,1,1,54,8,0,Alone,0,52,384,20,25
6749,Graduate,86358.0,1,1,78,8,0,Alone,0,48,1722,18,29
1010,Graduate,46931.0,2,1,94,3,0,Partner,0,37,78,7,9
8977,Undergraduate,16581.0,0,0,51,4,0,Alone,0,29,24,4,13
4756,Undergraduate,63998.0,0,0,42,4,0,Alone,0,62,1168,25,13
3412,Postgraduate,67381.0,0,1,67,7,0,Partner,1,63,957,17,24
606,Graduate,25930.0,1,1,87,7,0,Alone,0,47,15,4,15
5961,Graduate,42693.0,1,0,29,5,0,Partner,0,36,57,5,6
2975,Graduate,85606.0,0,1,89,3,0,Partner,1,38,1956,24,25
2894,Graduate,72903.0,0,0,74,4,0,Alone,3,29,2013,21,15
7613,Undergraduate,49669.0,1,0,97,6,0,Partner,0,40,326,14,8
10542,Postgraduate,36778.0,1,1,63,9,0,Partner,0,46,77,9,32
8015,Postgraduate,85696.0,0,0,88,1,0,Alone,0,52,1313,20,22
10617,Postgraduate,10979.0,0,0,34,5,0,Alone,0,25,30,8,8
11166,Graduate,49678.0,0,1,81,7,0,Partner,0,53,315,14,23
849,Postgraduate,56129.0,0,1,65,4,0,Partner,0,61,660,22,19
523,Graduate,37155.0,1,0,51,5,0,Partner,0,25,74,7,24
4066,Undergraduate,21282.0,1,0,76,6,0,Alone,0,36,46,7,2
8414,Postgraduate,33419.0,0,1,76,7,0,Alone,0,52,86,8,17
819,Graduate,63285.0,0,0,84,3,0,Alone,0,69,1103,25,20
4961,Postgraduate,21255.0,1,0,56,4,0,Partner,0,40,61,11,12
749,Graduate,42162.0,1,0,31,6,0,Partner,1,33,145,9,14
5430,Graduate,54450.0,1,1,0,8,0,Partner,0,58,684,31,28
7755,Postgraduate,57744.0,0,1,91,8,0,Partner,0,60,411,16,13
10525,Graduate,26576.0,1,0,40,9,0,Alone,1,28,27,4,27
1453,Postgraduate,57513.0,0,0,59,6,0,Alone,0,71,1060,27,19
8310,Graduate,68142.0,0,1,96,6,0,Partner,0,50,1459,24,29
10710,Graduate,7500.0,0,1,61,8,0,Partner,0,35,18,4,29
5031,Graduate,83145.0,0,0,14,2,0,Partner,1,40,1833,26,28
2613,Postgraduate,54197.0,0,1,16,1,0,Partner,0,54,237,12,10
213,Postgraduate,23091.0,1,1,98,7,0,Alone,0,51,48,10,8
967,Graduate,46049.0,1,1,11,7,0,Partner,0,38,515,26,18
1077,Graduate,56715.0,0,0,52,4,0,Partner,0,40,1020,15,32
7959,Graduate,79410.0,0,0,19,1,0,Partner,0,53,1370,11,8
640,Graduate,57304.0,0,1,61,5,0,Partner,0,63,1026,25,14
4252,Graduate,44375.0,0,1,73,5,0,Partner,0,49,301,12,10
8432,Graduate,54450.0,1,1,0,8,0,Partner,0,58,684,31,28
6218,Graduate,59594.0,0,1,74,7,0,Partner,1,49,499,17,27
6905,Graduate,80685.0,0,0,55,2,0,Partner,0,20,1004,21,29
5922,Postgraduate,40344.0,0,1,48,7,0,Partner,0,40,218,12,15
3598,Graduate,62710.0,0,1,53,4,0,Partner,0,42,606,22,20
6116,Undergraduate,48985.0,0,1,13,3,0,Partner,0,46,75,6,20
6263,Graduate,35322.0,1,2,34,8,0,Partner,0,46,106,9,29
10486,Graduate,77142.0,0,0,54,2,0,Partner,0,66,990,17,20
2410,Graduate,81657.0,0,0,69,1,0,Alone,0,45,1097,16,12
193,Undergraduate,14421.0,0,0,81,5,0,Partner,1,18,16,4,11
3363,Undergraduate,20130.0,0,0,99,8,0,Partner,0,40,34,5,10
8278,Postgraduate,74214.0,0,0,3,5,0,Partner,0,24,1711,16,29
10660,Postgraduate,66726.0,1,1,61,7,0,Partner,1,57,438,17,1
8686,Undergraduate,23724.0,1,0,65,8,0,Partner,0,35,75,7,17
1604,Postgraduate,47353.0,0,1,93,5,0,Partner,0,54,225,13,14
5907,Postgraduate,33444.0,1,1,24,8,0,Partner,0,62,18,4,34
10669,Graduate,54386.0,0,1,8,3,0,Partner,0,33,470,17,20
2918,Graduate,28510.0,1,1,72,5,0,Alone,0,33,91,9,21
5735,Postgraduate,90638.0,0,0,29,1,0,Alone,1,23,2525,18,11
359,Graduate,48070.0,0,1,33,7,1,Partner,0,64,504,19,24
8387,Graduate,43140.0,0,1,68,6,0,Partner,0,57,235,11,20
1829,Postgraduate,54959.0,0,1,55,7,0,Alone,1,53,1232,21,24
3839,Undergraduate,15056.0,1,1,76,5,0,Alone,0,56,88,12,22
9392,Graduate,26954.0,1,0,17,7,0,Alone,0,43,17,4,5
2292,Graduate,22327.0,1,0,94,5,0,Alone,0,29,24,5,23
10466,Graduate,44393.0,1,1,86,4,0,Partner,0,49,60,7,17
9855,Postgraduate,62000.0,0,1,25,4,0,Alone,1,62,1020,26,17
4088,Postgraduate,31497.0,0,1,22,8,0,Partner,0,52,155,10,31
5231,Undergraduate,45894.0,0,2,15,5,0,Partner,0,40,51,5,11
590,Postgraduate,78579.0,0,0,35,3,0,Alone,0,44,1812,16,25
8732,Postgraduate,67369.0,0,1,81,4,0,Alone,2,45,1461,25,26
2315,Graduate,58401.0,0,1,55,4,0,Alone,0,54,96,6,9
3515,Graduate,62307.0,0,1,94,5,0,Alone,0,62,160,9,11
2245,Postgraduate,43641.0,1,1,50,6,0,Partner,0,45,139,10,21
6283,Postgraduate,63841.0,0,1,64,6,0,Alone,0,46,908,22,21
2246,Undergraduate,46891.0,0,1,91,4,0,Partner,0,49,183,8,24
6606,Postgraduate,70091.0,1,0,11,8,0,Partner,1,45,1161,19,22
5545,Postgraduate,78075.0,0,0,72,1,0,Partner,0,42,988,14,8
7342,Undergraduate,59184.0,0,1,6,5,0,Alone,0,53,1072,27,28
837,Graduate,54809.0,1,1,0,4,0,Partner,0,37,174,12,14
9500,Graduate,58113.0,0,1,66,7,1,Partner,0,55,758,22,24
3602,Postgraduate,51412.0,0,1,42,4,0,Partner,0,56,195,11,13
234,Graduate,15287.0,1,0,60,7,0,Alone,1,35,31,6,27
2995,Postgraduate,66636.0,0,0,64,1,0,Partner,0,57,1084,17,17
1118,Postgraduate,50965.0,0,1,87,8,0,Partner,1,58,685,22,23
7789,Postgraduate,84618.0,0,0,96,2,0,Partner,1,49,1672,26,14
3068,Graduate,18351.0,0,0,1,7,0,Partner,0,24,43,6,15
8955,Postgraduate,40451.0,0,2,54,5,0,Partner,1,57,49,5,11
945,Graduate,36317.0,0,1,53,7,0,Partner,0,49,133,9,20
5644,Graduate,42213.0,0,1,96,7,0,Partner,1,57,363,15,13
7192,Graduate,65748.0,0,1,58,1,1,Partner,0,59,545,18,21
2324,Graduate,77044.0,0,1,12,4,0,Partner,1,42,1065,31,15
697,Graduate,74918.0,0,0,78,3,0,Partner,1,45,2047,21,13
3439,Graduate,56721.0,1,1,64,6,0,Partner,0,42,296,15,27
1506,Graduate,42160.0,1,1,26,6,0,Alone,0,39,140,11,19
232,Graduate,61559.0,0,1,8,3,0,Alone,0,49,530,17,18
8876,Postgraduate,33629.0,1,1,49,9,0,Partner,0,51,152,13,29
4500,Postgraduate,68682.0,0,0,56,2,0,Partner,0,23,1598,24,19
9739,Graduate,34377.0,0,1,55,7,0,Alone,0,51,114,8,24
10395,Undergraduate,8940.0,1,0,25,8,0,Alone,0,28,101,10,29
1176,Graduate,26228.0,1,0,50,8,0,Partner,0,41,25,4,16
1627,Undergraduate,77297.0,0,0,84,4,0,Alone,1,57,789,22,24
938,Graduate,40211.0,1,1,30,8,0,Partner,1,33,87,7,18
2740,Postgraduate,33438.0,1,1,81,5,0,Alone,0,56,90,11,16
257,Postgraduate,75032.0,0,1,74,3,0,Partner,0,55,1215,20,21
4058,Postgraduate,61284.0,0,0,76,6,0,Alone,1,59,811,22,13
7736,Graduate,22518.0,1,0,36,5,0,Partner,1,28,61,7,27
8210,Postgraduate,54730.0,0,1,64,4,0,Partner,0,39,405,18,17
833,Postgraduate,38452.0,1,1,62,7,0,Partner,0,59,72,9,10
6230,Graduate,44421.0,1,1,53,8,0,Alone,0,43,189,14,23
7325,Postgraduate,38197.0,1,0,86,5,0,Partner,0,28,40,5,19
1307,Graduate,41986.0,0,1,15,4,0,Alone,0,36,63,10,4
1502,Graduate,28427.0,1,0,67,8,0,Partner,0,31,52,7,22
6211,Postgraduate,37395.0,1,0,47,6,0,Partner,0,38,39,5,11
843,Graduate,64722.0,1,0,47,6,0,Partner,0,43,805,25,8
4174,Postgraduate,55249.0,0,1,81,3,0,Partner,0,58,130,8,9
9757,Graduate,84906.0,0,0,98,2,0,Partner,3,42,1631,24,21
6918,Graduate,28691.0,1,0,56,8,0,Partner,0,25,34,5,21
286,Graduate,44213.0,1,1,48,6,0,Alone,0,62,152,12,14
11086,Undergraduate,25707.0,1,0,18,7,0,Alone,0,30,21,5,12
1921,Postgraduate,59062.0,2,1,74,4,0,Partner,0,47,71,7,22
4138,Graduate,76624.0,0,1,68,1,0,Alone,1,52,899,23,8
7718,Postgraduate,66000.0,0,0,36,1,0,Partner,0,67,711,10,9
1291,Postgraduate,27683.0,1,0,90,8,0,Partner,0,36,351,16,33
6862,Graduate,1730.0,0,0,65,20,0,Alone,0,43,8,15,8
4136,Undergraduate,7500.0,1,0,63,9,0,Alone,0,22,119,11,34
803,Graduate,40521.0,1,1,82,5,0,Partner,0,46,21,4,20
4298,Postgraduate,20427.0,1,0,63,8,0,Partner,0,41,10,4,10
10833,Graduate,65106.0,0,1,55,6,0,Partner,1,39,973,27,8
9606,Postgraduate,69969.0,0,0,64,3,0,Partner,2,49,1536,13,17
8534,Graduate,67433.0,0,2,51,4,0,Partner,1,62,992,28,18
5153,Postgraduate,77766.0,0,1,97,6,0,Partner,1,47,1529,34,23
961,Graduate,74716.0,0,1,92,4,0,Partner,0,42,860,17,13
5011,Graduate,68118.0,0,1,51,6,0,Alone,0,51,928,23,15
6653,Postgraduate,55158.0,1,1,72,7,0,Partner,0,44,418,18,30
9094,Undergraduate,62972.0,0,1,39,6,0,Partner,0,59,587,16,34
810,Graduate,74190.0,0,1,49,2,0,Partner,0,39,641,19,1
5493,Graduate,39356.0,1,1,21,6,0,Partner,1,38,23,4,10
2147,Graduate,76653.0,0,0,91,2,0,Partner,2,45,2279,23,17
5107,Postgraduate,35860.0,1,1,37,5,0,Alone,1,41,49,6,8
3979,Postgraduate,90687.0,0,0,98,2,0,Alone,1,31,1779,17,20
6049,Postgraduate,73450.0,0,0,85,3,0,Partner,2,32,1804,27,20
8147,Graduate,31454.0,1,1,40,8,0,Partner,0,54,48,8,19
1857,Graduate,47139.0,1,1,2,7,0,Alone,0,62,83,7,7
3910,Graduate,83829.0,0,0,78,1,0,Alone,3,39,1862,17,17
5207,Postgraduate,53378.0,1,1,41,8,0,Partner,0,51,793,29,28
11114,Graduate,19656.0,1,0,94,7,0,Partner,0,44,84,9,17
5429,Postgraduate,45579.0,0,1,10,6,0,Partner,0,66,183,10,17
9400,Undergraduate,85485.0,0,0,73,2,0,Alone,0,56,1383,19,7
1740,Graduate,55956.0,0,0,22,4,0,Partner,1,70,999,16,6
7488,Postgraduate,64191.0,0,1,30,3,0,Alone,0,51,825,24,24
195,Graduate,38808.0,1,0,21,8,0,Alone,1,42,246,14,29
635,Postgraduate,57183.0,1,1,51,8,0,Partner,0,48,610,25,22
7527,Postgraduate,23748.0,1,0,97,8,0,Alone,0,46,76,9,26
10319,Graduate,66303.0,0,1,56,8,0,Partner,1,43,1286,22,23
2296,Postgraduate,37368.0,1,0,4,6,0,Partner,1,39,30,4,13
10637,Graduate,40800.0,1,2,77,7,1,Partner,0,50,99,8,24
2931,Graduate,71847.0,0,0,95,3,0,Alone,1,36,1192,22,28
907,Graduate,46149.0,0,1,36,5,0,Partner,0,39,362,18,14
3698,Graduate,78687.0,0,0,13,2,0,Partner,1,31,2130,19,28
9516,Undergraduate,49118.0,0,0,90,7,0,Alone,2,43,1229,28,29
679,Postgraduate,37633.0,1,1,49,9,0,Partner,0,57,38,6,28
7384,Postgraduate,39767.0,0,0,18,8,0,Partner,0,63,485,17,18
5043,Undergraduate,26997.0,0,0,89,7,0,Partner,0,63,434,13,32
5267,Graduate,33986.0,1,0,43,7,0,Alone,0,44,44,5,22
339,Postgraduate,57091.0,0,1,82,7,0,Partner,1,42,496,18,26
2516,Undergraduate,46831.0,1,1,84,4,0,Partner,0,45,78,7,17
9010,Postgraduate,83151.0,0,0,80,2,0,Partner,3,42,2346,23,15
378,Graduate,52531.0,0,0,68,6,0,Partner,0,43,794,21,25
4808,Graduate,15759.0,0,0,12,7,0,Partner,0,58,17,4,20
5068,Graduate,22804.0,1,0,75,9,0,Alone,0,43,26,5,18
7628,Undergraduate,43050.0,1,0,10,5,0,Partner,0,41,76,8,10
7128,Postgraduate,42997.0,1,1,91,7,0,Alone,0,37,15,4,18
2811,Postgraduate,48918.0,1,1,21,4,0,Alone,0,51,62,7,1
3551,Postgraduate,60033.0,0,1,28,2,0,Partner,0,60,198,10,10
1663,Postgraduate,34043.0,1,0,97,9,0,Partner,0,36,49,5,15
5543,Graduate,57811.0,0,1,49,5,0,Partner,1,48,802,25,19
1577,Graduate,78569.0,0,0,14,1,0,Partner,1,68,1736,15,11
10641,Graduate,7500.0,1,1,5,6,0,Alone,0,36,57,10,25
6024,Graduate,94384.0,0,0,62,2,0,Partner,3,61,2302,18,21
1878,Undergraduate,23148.0,0,0,83,7,0,Partner,0,29,37,6,11
3099,Graduate,44267.0,1,1,48,9,0,Alone,0,44,310,16,23
6055,Graduate,71626.0,0,0,94,3,0,Partner,1,35,1305,19,36
5841,Graduate,60894.0,0,1,61,7,0,Partner,0,48,832,26,19
3972,Graduate,50200.0,1,1,70,8,0,Partner,0,38,401,19,22
4394,Postgraduate,81051.0,0,0,43,2,0,Partner,2,49,1501,23,8
5758,Graduate,65169.0,0,0,23,6,0,Partner,4,32,1189,28,12
6658,Graduate,59868.0,0,1,37,6,0,Partner,0,42,1194,32,18
4603,Postgraduate,65695.0,0,1,50,4,0,Partner,0,54,656,21,12
8427,Postgraduate,64857.0,0,0,78,4,0,Alone,0,58,1540,23,26
10260,Postgraduate,45143.0,0,1,74,7,0,Partner,0,49,311,15,17
7143,Undergraduate,74805.0,0,1,14,2,0,Partner,0,59,820,26,19
8789,Undergraduate,59060.0,1,0,77,4,0,Partner,0,25,274,14,2
6197,Postgraduate,27238.0,1,1,39,9,0,Alone,0,52,57,9,21
4554,Graduate,47009.0,0,1,89,4,0,Partner,0,49,448,17,24
4937,Undergraduate,46094.0,1,1,62,7,0,Partner,0,41,44,5,3
1920,Graduate,40321.0,1,1,59,7,0,Partner,0,42,102,8,18
8749,Graduate,37235.0,1,0,68,4,0,Partner,0,30,61,5,12
1650,Postgraduate,81843.0,0,0,13,3,0,Partner,0,54,1643,27,21
10377,Postgraduate,46692.0,0,1,37,6,0,Partner,0,56,397,15,19
9206,Graduate,77382.0,0,1,36,1,0,Partner,1,46,1121,26,6
10971,Graduate,37774.0,2,0,28,9,1,Alone,1,37,473,16,34
6398,Undergraduate,18393.0,1,0,2,8,0,Partner,0,40,50,8,10
9212,Postgraduate,72828.0,0,1,17,7,0,Partner,0,52,1678,28,23
7937,Graduate,24711.0,0,0,86,7,0,Partner,0,32,58,7,9
839,Postgraduate,45503.0,1,0,54,5,0,Partner,0,39,170,9,16
4246,Postgraduate,6560.0,0,0,2,17,0,Alone,0,32,373,2,13
158,Postgraduate,71604.0,0,0,3,4,0,Partner,1,69,1196,17,14
4832,Graduate,27244.0,1,0,84,7,0,Partner,0,35,101,8,6
5621,Graduate,48752.0,1,1,8,9,0,Partner,0,45,316,17,25
1945,Graduate,71434.0,0,1,4,4,0,Partner,2,52,1400,21,16
5147,Graduate,90842.0,0,0,57,1,0,Alone,0,66,1424,27,18
2535,Postgraduate,88097.0,1,0,24,9,0,Partner,3,36,844,20,29
11039,Graduate,51948.0,0,1,51,5,0,Partner,0,39,311,13,16
9495,Graduate,71853.0,0,0,29,1,0,Partner,0,32,1149,17,17
9635,Postgraduate,35876.0,0,0,13,6,0,Partner,0,31,129,8,9
2173,Graduate,40049.0,0,1,23,6,0,Alone,0,62,32,5,15
942,Graduate,39660.0,1,0,36,9,0,Alone,0,32,299,14,29
9386,Graduate,50127.0,0,1,88,6,0,Partner,1,52,320,13,8
5510,Postgraduate,43263.0,0,1,2,5,0,Partner,0,37,441,16,26
873,Postgraduate,62845.0,1,1,3,8,0,Partner,1,65,1178,28,36
2253,Graduate,18929.0,0,0,15,6,0,Partner,0,24,85,6,23
5181,Undergraduate,24367.0,1,0,58,9,0,Alone,0,32,24,4,22
979,Graduate,33249.0,1,0,11,6,0,Alone,0,39,112,8,23
10390,Undergraduate,26887.0,0,1,27,6,0,Partner,0,55,30,5,15
4698,Postgraduate,50150.0,0,0,32,5,0,Partner,0,31,410,16,19
7793,Graduate,62061.0,0,1,12,6,0,Partner,1,38,800,24,17
1745,Postgraduate,85696.0,0,0,88,1,0,Alone,0,52,1313,20,22
10590,Postgraduate,76542.0,0,0,91,2,0,Partner,0,58,1483,23,22
5080,Graduate,70515.0,0,0,12,2,0,Alone,0,21,1258,17,15
8369,Graduate,18227.0,1,0,21,8,0,Partner,0,27,28,4,29
5232,Graduate,69139.0,0,1,23,4,0,Partner,0,49,227,11,12
2407,Graduate,69109.0,0,0,10,4,0,Partner,1,32,1555,20,28
3834,Graduate,69627.0,0,1,35,5,0,Alone,0,52,861,23,22
7912,Graduate,38136.0,1,0,69,8,0,Partner,1,36,103,8,21
7712,Postgraduate,62159.0,0,0,68,4,0,Alone,0,68,634,19,9
1065,Graduate,80695.0,0,0,85,2,0,Alone,0,51,1918,19,13
7275,Postgraduate,33316.0,1,1,34,6,0,Alone,0,43,131,10,21
1343,Graduate,58554.0,1,1,55,7,0,Partner,0,46,586,22,28
1384,Undergraduate,17256.0,1,0,10,8,0,Partner,1,22,62,7,14
9967,Graduate,53034.0,1,1,30,8,0,Alone,0,40,447,22,20
6181,Undergraduate,52203.0,0,0,36,6,0,Partner,0,64,939,27,30
10507,Undergraduate,59601.0,0,1,14,8,0,Alone,1,37,797,15,18
2674,Postgraduate,75154.0,0,1,79,3,0,Alone,0,56,1143,16,33
2698,Graduate,47025.0,0,1,52,6,0,Alone,0,38,415,17,18
3231,Graduate,37971.0,1,0,97,8,0,Partner,0,41,30,5,14
4096,Postgraduate,41335.0,1,0,24,7,0,Alone,0,46,187,12,13
10476,Graduate,67267.0,0,1,0,2,0,Partner,0,56,251,11,8
5948,Graduate,57338.0,0,1,96,5,0,Alone,0,39,237,12,9
9140,Undergraduate,50523.0,1,1,89,6,0,Partner,0,54,91,8,13
10258,Postgraduate,35791.0,2,1,94,8,0,Alone,0,49,35,6,19
5675,Postgraduate,50611.0,0,1,98,6,0,Alone,1,54,493,22,33
4743,Postgraduate,56242.0,0,1,72,6,0,Partner,0,45,971,28,22
8805,Graduate,48904.0,0,1,1,8,0,Alone,0,54,371,17,35
1542,Graduate,56243.0,1,2,26,5,0,Alone,0,39,396,20,13
6770,Graduate,21355.0,1,0,5,6,0,Partner,1,29,68,7,17
8773,Postgraduate,57420.0,0,1,22,7,0,Partner,1,43,322,15,19
10420,Postgraduate,46390.0,0,1,56,7,0,Alone,0,59,222,10,8
7514,Undergraduate,54342.0,1,1,74,6,0,Partner,0,58,177,12,22
793,Graduate,20895.0,1,0,24,9,0,Partner,0,41,45,6,31
10909,Graduate,92344.0,0,0,9,1,0,Partner,2,66,1899,20,12
8702,Undergraduate,26907.0,1,1,10,7,0,Partner,0,38,22,6,17
4791,Graduate,44964.0,1,1,35,8,0,Partner,0,34,41,5,25
2963,Graduate,75507.0,0,0,56,3,0,Partner,0,35,1440,21,11
8216,Postgraduate,53761.0,1,1,7,5,0,Partner,0,42,325,17,14
8140,Graduate,22682.0,1,0,51,4,0,Partner,0,41,95,10,22
10146,Postgraduate,38887.0,1,0,17,7,0,Partner,0,42,42,5,11
5289,Undergraduate,41658.0,1,1,30,4,0,Alone,0,39,72,6,28
2587,Postgraduate,29791.0,1,0,21,5,0,Partner,0,42,20,7,8
4405,Postgraduate,63915.0,0,2,2,5,0,Partner,0,58,789,23,18
8663,Graduate,39996.0,1,1,85,6,0,Alone,0,40,15,4,8
2589,Graduate,26759.0,1,0,65,6,0,Alone,0,42,59,8,6
3421,Postgraduate,63841.0,0,1,64,6,0,Alone,0,46,908,22,21
10490,Postgraduate,51039.0,1,1,11,7,0,Partner,0,45,417,14,27
4094,Graduate,60544.0,1,1,92,6,0,Partner,0,53,289,15,29
9958,Graduate,65685.0,0,1,54,5,0,Partner,0,42,769,21,10
2534,Graduate,37716.0,0,1,4,7,0,Partner,0,61,188,10,9
4188,Graduate,36864.0,0,1,53,8,0,Alone,0,57,354,14,29
6613,Postgraduate,44511.0,1,0,39,8,0,Partner,0,44,727,26,25
10827,Postgraduate,36947.0,1,1,49,9,0,Partner,0,47,146,11,30
5491,Postgraduate,47352.0,0,1,70,7,0,Partner,0,63,319,16,14
8402,Postgraduate,67087.0,0,1,40,4,0,Partner,0,61,794,22,13
8783,Graduate,57045.0,0,1,40,3,0,Partner,0,64,454,18,29
10010,Postgraduate,36957.0,1,1,43,9,0,Alone,0,61,152,11,31
618,Postgraduate,69389.0,0,1,17,4,0,Partner,0,37,797,22,28
9121,Graduate,80134.0,1,0,40,6,0,Partner,3,42,1690,16,20
361,Postgraduate,43142.0,1,1,84,7,0,Partner,0,45,20,4,11
4310,Graduate,80589.0,0,0,25,1,0,Partner,1,70,1428,21,12
2678,Graduate,34412.0,1,0,62,9,0,Alone,0,24,209,11,23
6376,Graduate,57537.0,1,0,83,4,0,Alone,0,35,545,19,15
524,Undergraduate,22634.0,0,0,47,8,0,Partner,0,48,96,6,24
10341,Graduate,51315.0,0,0,45,2,0,Partner,0,66,222,10,11
5654,Graduate,36026.0,2,1,34,6,0,Partner,0,42,61,7,10
4098,Graduate,24639.0,1,1,3,6,0,Partner,0,41,44,9,12
5824,Postgraduate,34578.0,2,1,1,6,0,Partner,0,42,8,4,2
7000,Undergraduate,65704.0,0,0,18,1,0,Alone,0,42,817,23,15
2561,Graduate,63810.0,0,1,45,8,0,Alone,1,48,1371,23,26
5229,Postgraduate,54132.0,0,1,81,7,0,Partner,0,45,42,5,11
4086,Graduate,18690.0,0,0,77,8,0,Partner,0,55,60,5,25
2428,Graduate,28164.0,1,0,23,7,0,Partner,0,44,78,9,21
8254,Postgraduate,34596.0,1,0,48,8,0,Partner,0,40,23,4,21
2836,Postgraduate,43269.0,1,0,61,8,0,Partner,0,42,19,4,16
8418,Undergraduate,38741.0,1,1,60,7,0,Alone,0,56,61,7,10
1362,Graduate,31907.0,0,0,75,7,0,Alone,0,42,449,14,21
7152,Postgraduate,27100.0,1,0,64,7,0,Partner,0,31,37,5,20
10033,Undergraduate,31163.0,1,0,54,6,0,Alone,0,41,38,5,11
9349,Graduate,92533.0,0,0,84,2,0,Partner,2,29,1131,23,13
274,Graduate,34853.0,1,1,75,6,0,Alone,0,41,34,7,13
3388,Graduate,70844.0,1,1,16,7,0,Alone,0,47,294,17,15
922,Undergraduate,31086.0,1,1,79,8,0,Partner,1,35,48,6,21
8588,Graduate,60544.0,1,1,92,6,0,Partner,0,53,289,15,29
2518,Undergraduate,20491.0,0,0,16,7,0,Partner,0,28,30,4,24
574,Graduate,42523.0,0,0,96,2,0,Partner,0,50,125,7,9
3220,Graduate,39922.0,1,0,30,8,0,Partner,0,31,156,9,23
5967,Graduate,33402.0,1,1,60,8,0,Partner,0,62,70,9,18
1183,Postgraduate,36408.0,1,1,11,6,0,Partner,0,65,22,4,16
6856,Graduate,21645.0,1,0,75,9,0,Partner,0,35,65,9,34
4530,Postgraduate,78427.0,0,0,36,3,0,Alone,1,66,1930,23,27
1553,Graduate,82657.0,0,0,71,4,0,Partner,2,68,2283,23,16
4682,Graduate,51876.0,0,0,88,1,0,Partner,0,56,310,13,15
8204,Undergraduate,78041.0,0,0,93,2,0,Partner,0,43,1319,18,25
5221,Graduate,52852.0,0,1,93,8,0,Partner,1,57,879,26,36
1232,Postgraduate,70038.0,0,0,54,2,0,Partner,0,32,1244,17,15
1927,Undergraduate,69401.0,0,1,41,2,0,Partner,0,41,690,17,10
5788,Graduate,46053.0,1,0,46,5,0,Partner,0,42,209,12,23
6652,Graduate,77343.0,0,0,28,1,0,Partner,0,49,1134,17,4
6246,Graduate,73892.0,0,0,40,1,0,Alone,0,61,1507,23,14
5975,Postgraduate,40304.0,1,0,82,7,0,Alone,0,47,57,6,16
6875,Postgraduate,32727.0,0,0,38,8,0,Partner,0,49,529,17,29
4399,Graduate,68695.0,0,0,3,2,0,Partner,0,45,1091,16,7
4042,Graduate,43300.0,0,1,87,8,0,Alone,0,43,180,11,27
2157,Graduate,26290.0,1,1,49,6,0,Partner,0,42,77,10,13
10133,Graduate,93790.0,0,0,16,2,0,Alone,3,44,2349,25,1
2525,Postgraduate,38410.0,0,0,65,6,0,Partner,0,40,534,18,28
8233,Postgraduate,64866.0,0,1,9,5,0,Alone,1,64,556,21,12
9483,Graduate,57957.0,0,1,24,3,1,Partner,0,55,637,25,17
2945,Postgraduate,46015.0,1,1,25,7,0,Partner,2,59,46,5,9
10403,Graduate,16531.0,1,0,43,7,0,Partner,0,36,44,9,7
5074,Postgraduate,28072.0,1,0,10,7,0,Partner,0,28,47,5,17
10524,Postgraduate,49476.0,0,1,29,2,0,Alone,0,51,795,22,19
4690,Graduate,50725.0,0,1,45,8,0,Partner,0,61,586,21,23
7521,Graduate,83844.0,0,0,57,1,0,Partner,1,62,1574,20,13
7196,Postgraduate,41145.0,1,1,20,3,0,Partner,0,64,13,4,5
4406,Graduate,67419.0,0,1,29,5,0,Partner,0,44,1471,25,24
9672,Undergraduate,23162.0,1,1,82,6,0,Partner,0,44,65,8,13
4864,Graduate,34380.0,1,0,68,8,0,Partner,0,37,175,12,23
4706,Graduate,34704.0,0,1,65,5,0,Alone,0,48,40,5,21
4070,Postgraduate,94871.0,0,2,99,7,0,Partner,2,45,1078,18,36
25,Graduate,65148.0,0,1,9,4,0,Partner,0,56,1115,21,26
3697,Graduate,39898.0,0,1,20,7,0,Partner,0,60,134,9,13
217,Postgraduate,64857.0,0,0,78,4,0,Alone,0,58,1540,23,26
